count(10HZ)  latitude    longtitude  batteryPercent
349   42.404787   -122.885210   87
350   42.404787   -122.885211   87
351   42.404787   -122.885212   87
352   42.404787   -122.885213   87
353   42.404787   -122.885214   87
354   42.404788   -122.885215   87
355   42.404788   -122.885216   87
356   42.404788   -122.885217   87
357   42.404788   -122.885218   87
358   42.404788   -122.885218   87
359   42.404789   -122.885219   87
360   42.404789   -122.885219   87
361   42.404789   -122.885219   87
362   42.404789   -122.885219   87
363   42.404789   -122.885219   87
364   42.404790   -122.885219   87
365   42.404790   -122.885218   87
366   42.404790   -122.885218   87
367   42.404790   -122.885218   87
368   42.404790   -122.885218   87
369   42.404790   -122.885218   87
370   42.404790   -122.885218   87
371   42.404790   -122.885217   87
372   42.404790   -122.885217   87
373   42.404790   -122.885217   87
375   42.404790   -122.885216   87
376   42.404790   -122.885216   87
377   42.404790   -122.885216   87
378   42.404790   -122.885216   87
379   42.404789   -122.885216   87
380   42.404789   -122.885215   87
381   42.404789   -122.885215   87
382   42.404789   -122.885215   87
383   42.404789   -122.885214   87
384   42.404789   -122.885214   87
385   42.404789   -122.885214   87
386   42.404789   -122.885214   87
387   42.404789   -122.885213   87
388   42.404788   -122.885213   87
389   42.404788   -122.885213   87
390   42.404788   -122.885213   87
391   42.404788   -122.885213   87
392   42.404788   -122.885213   87
393   42.404787   -122.885213   87
394   42.404787   -122.885213   87
396   42.404787   -122.885213   87
397   42.404787   -122.885213   87
398   42.404787   -122.885213   87
399   42.404787   -122.885213   87
400   42.404787   -122.885213   87
401   42.404786   -122.885213   87
402   42.404786   -122.885213   87
403   42.404786   -122.885213   87
404   42.404786   -122.885213   87
405   42.404786   -122.885213   87
406   42.404786   -122.885213   87
407   42.404786   -122.885213   87
408   42.404787   -122.885213   87
409   42.404787   -122.885213   87
410   42.404787   -122.885213   87
411   42.404788   -122.885213   87
412   42.404788   -122.885213   87
413   42.404789   -122.885213   87
414   42.404790   -122.885213   87
415   42.404791   -122.885213   87
416   42.404792   -122.885212   87
417   42.404793   -122.885212   87
418   42.404794   -122.885212   87
419   42.404795   -122.885212   87
420   42.404796   -122.885212   87
421   42.404797   -122.885212   87
422   42.404798   -122.885211   87
423   42.404799   -122.885212   87
424   42.404799   -122.885212   87
425   42.404800   -122.885212   87
426   42.404801   -122.885212   87
427   42.404802   -122.885212   87
428   42.404803   -122.885213   87
429   42.404804   -122.885213   87
430   42.404805   -122.885214   87
431   42.404806   -122.885214   87
432   42.404806   -122.885215   87
433   42.404807   -122.885215   87
434   42.404808   -122.885216   87
435   42.404808   -122.885216   87
436   42.404809   -122.885216   87
438   42.404810   -122.885217   87
439   42.404811   -122.885217   87
440   42.404811   -122.885217   87
441   42.404811   -122.885217   87
442   42.404812   -122.885217   87
443   42.404812   -122.885218   87
444   42.404813   -122.885217   87
445   42.404814   -122.885217   87
447   42.404815   -122.885217   87
448   42.404815   -122.885217   87
449   42.404815   -122.885217   86
450   42.404816   -122.885217   86
451   42.404816   -122.885217   86
452   42.404816   -122.885216   86
453   42.404816   -122.885216   86
454   42.404816   -122.885216   86
455   42.404816   -122.885216   86
456   42.404815   -122.885216   86
457   42.404815   -122.885216   86
458   42.404815   -122.885216   86
459   42.404815   -122.885216   86
460   42.404814   -122.885216   86
461   42.404814   -122.885215   86
462   42.404814   -122.885215   86
463   42.404814   -122.885215   86
464   42.404814   -122.885215   86
465   42.404814   -122.885215   86
466   42.404813   -122.885215   86
468   42.404813   -122.885215   86
469   42.404813   -122.885216   86
470   42.404813   -122.885216   86
471   42.404813   -122.885216   86
472   42.404813   -122.885216   86
473   42.404813   -122.885216   86
474   42.404813   -122.885216   86
475   42.404813   -122.885216   86
476   42.404813   -122.885216   86
477   42.404813   -122.885216   86
478   42.404813   -122.885216   86
479   42.404813   -122.885216   86
480   42.404813   -122.885216   86
481   42.404813   -122.885216   86
482   42.404813   -122.885216   86
483   42.404813   -122.885216   86
484   42.404813   -122.885216   86
485   42.404813   -122.885216   86
486   42.404813   -122.885216   86
487   42.404813   -122.885216   86
488   42.404813   -122.885216   86
489   42.404813   -122.885216   86
490   42.404813   -122.885216   86
491   42.404813   -122.885216   86
492   42.404813   -122.885216   86
493   42.404813   -122.885216   86
494   42.404813   -122.885216   86
495   42.404813   -122.885216   86
496   42.404813   -122.885216   86
497   42.404813   -122.885216   86
498   42.404813   -122.885216   86
500   42.404813   -122.885216   86
