count(10HZ)  latitude    longtitude  batteryPercent
318   42.404917   -122.885553   93
319   42.404917   -122.885554   93
320   42.404917   -122.885553   93
321   42.404917   -122.885553   93
322   42.404917   -122.885553   93
323   42.404917   -122.885553   93
324   42.404917   -122.885553   93
325   42.404917   -122.885553   93
326   42.404917   -122.885553   93
327   42.404917   -122.885553   93
328   42.404917   -122.885552   93
329   42.404917   -122.885552   93
330   42.404917   -122.885552   93
331   42.404917   -122.885552   93
332   42.404917   -122.885552   93
333   42.404917   -122.885552   93
334   42.404917   -122.885552   93
335   42.404917   -122.885552   93
337   42.404917   -122.885552   93
338   42.404917   -122.885552   93
339   42.404917   -122.885552   93
340   42.404917   -122.885552   93
341   42.404917   -122.885552   93
342   42.404917   -122.885552   93
343   42.404917   -122.885552   93
344   42.404917   -122.885552   93
345   42.404917   -122.885552   93
346   42.404917   -122.885552   93
347   42.404917   -122.885552   93
348   42.404917   -122.885552   93
349   42.404917   -122.885552   93
350   42.404917   -122.885552   93
351   42.404917   -122.885552   93
352   42.404917   -122.885552   93
353   42.404917   -122.885552   93
354   42.404917   -122.885552   93
355   42.404917   -122.885552   93
356   42.404917   -122.885552   93
357   42.404917   -122.885553   93
358   42.404917   -122.885553   93
359   42.404918   -122.885553   93
360   42.404918   -122.885553   93
361   42.404918   -122.885553   93
362   42.404918   -122.885553   93
363   42.404918   -122.885553   93
364   42.404918   -122.885553   93
365   42.404918   -122.885553   93
366   42.404918   -122.885553   93
367   42.404918   -122.885553   93
368   42.404918   -122.885553   93
369   42.404918   -122.885553   93
370   42.404919   -122.885553   93
371   42.404919   -122.885553   93
372   42.404919   -122.885553   93
373   42.404919   -122.885553   93
374   42.404919   -122.885553   93
375   42.404919   -122.885553   93
376   42.404919   -122.885553   93
377   42.404919   -122.885553   93
378   42.404919   -122.885553   93
379   42.404919   -122.885553   93
380   42.404919   -122.885553   93
381   42.404919   -122.885553   93
382   42.404919   -122.885553   93
383   42.404919   -122.885553   93
384   42.404919   -122.885553   93
385   42.404919   -122.885553   93
386   42.404919   -122.885553   93
387   42.404919   -122.885553   93
388   42.404919   -122.885553   93
389   42.404919   -122.885553   93
390   42.404919   -122.885553   93
391   42.404919   -122.885553   93
392   42.404919   -122.885553   93
393   42.404919   -122.885553   93
394   42.404919   -122.885553   93
395   42.404919   -122.885553   93
396   42.404919   -122.885553   93
397   42.404919   -122.885553   93
398   42.404919   -122.885553   93
399   42.404919   -122.885553   93
400   42.404919   -122.885553   93
401   42.404920   -122.885553   93
402   42.404920   -122.885554   93
403   42.404920   -122.885554   93
404   42.404920   -122.885554   93
406   42.404920   -122.885554   93
407   42.404920   -122.885554   93
408   42.404920   -122.885554   93
409   42.404920   -122.885554   93
410   42.404920   -122.885554   93
411   42.404920   -122.885554   93
412   42.404920   -122.885554   93
413   42.404920   -122.885554   93
414   42.404920   -122.885554   93
415   42.404920   -122.885554   93
416   42.404920   -122.885554   93
417   42.404919   -122.885554   93
418   42.404919   -122.885554   93
419   42.404919   -122.885554   93
421   42.404919   -122.885554   93
422   42.404919   -122.885553   93
423   42.404919   -122.885553   93
424   42.404919   -122.885553   93
425   42.404919   -122.885553   93
426   42.404919   -122.885553   93
427   42.404919   -122.885553   93
428   42.404919   -122.885553   93
429   42.404919   -122.885553   93
430   42.404919   -122.885553   93
431   42.404919   -122.885553   93
432   42.404919   -122.885553   93
433   42.404919   -122.885553   93
434   42.404919   -122.885553   93
435   42.404919   -122.885553   93
436   42.404919   -122.885553   93
437   42.404919   -122.885553   93
438   42.404919   -122.885553   93
439   42.404919   -122.885553   93
440   42.404919   -122.885553   93
441   42.404919   -122.885553   93
442   42.404919   -122.885553   93
443   42.404919   -122.885553   93
444   42.404919   -122.885553   93
445   42.404919   -122.885553   93
446   42.404919   -122.885553   93
447   42.404919   -122.885553   93
448   42.404919   -122.885553   93
449   42.404919   -122.885553   93
451   42.404919   -122.885553   92
452   42.404919   -122.885553   92
453   42.404920   -122.885553   92
454   42.404920   -122.885553   92
455   42.404920   -122.885553   92
456   42.404920   -122.885553   92
457   42.404920   -122.885553   92
458   42.404920   -122.885553   92
459   42.404920   -122.885553   92
460   42.404920   -122.885553   92
461   42.404920   -122.885553   92
462   42.404920   -122.885553   92
463   42.404919   -122.885553   92
464   42.404919   -122.885553   92
465   42.404919   -122.885553   92
466   42.404919   -122.885553   92
467   42.404919   -122.885553   92
468   42.404919   -122.885553   92
469   42.404919   -122.885553   92
470   42.404919   -122.885553   92
471   42.404919   -122.885553   92
472   42.404919   -122.885553   92
473   42.404919   -122.885553   92
474   42.404919   -122.885553   92
475   42.404919   -122.885553   92
477   42.404919   -122.885553   92
478   42.404919   -122.885553   92
479   42.404919   -122.885553   92
480   42.404919   -122.885553   92
481   42.404919   -122.885553   92
482   42.404919   -122.885553   92
483   42.404919   -122.885553   92
484   42.404919   -122.885553   92
485   42.404919   -122.885553   92
486   42.404919   -122.885553   92
487   42.404919   -122.885553   92
488   42.404919   -122.885553   92
489   42.404919   -122.885553   92
490   42.404919   -122.885553   92
491   42.404919   -122.885552   92
492   42.404919   -122.885552   92
493   42.404919   -122.885551   92
494   42.404919   -122.885551   92
495   42.404919   -122.885550   92
496   42.404919   -122.885549   92
497   42.404919   -122.885548   92
498   42.404919   -122.885548   92
499   42.404919   -122.885548   92
500   42.404919   -122.885547   92
501   42.404919   -122.885547   92
502   42.404919   -122.885547   92
503   42.404919   -122.885547   92
504   42.404919   -122.885547   92
505   42.404919   -122.885547   92
506   42.404919   -122.885547   92
507   42.404919   -122.885548   92
508   42.404919   -122.885548   92
509   42.404919   -122.885548   92
510   42.404919   -122.885548   92
511   42.404919   -122.885548   92
512   42.404919   -122.885548   92
513   42.404920   -122.885548   92
514   42.404920   -122.885548   92
515   42.404920   -122.885548   92
516   42.404920   -122.885548   92
517   42.404920   -122.885548   92
518   42.404920   -122.885548   92
519   42.404920   -122.885548   92
520   42.404920   -122.885548   92
521   42.404920   -122.885548   92
522   42.404920   -122.885548   92
523   42.404920   -122.885548   92
524   42.404920   -122.885548   92
525   42.404920   -122.885548   92
526   42.404920   -122.885548   92
527   42.404919   -122.885548   92
528   42.404919   -122.885548   92
529   42.404919   -122.885548   92
530   42.404919   -122.885548   92
531   42.404919   -122.885548   92
532   42.404919   -122.885548   92
533   42.404919   -122.885548   92
534   42.404919   -122.885548   92
535   42.404919   -122.885548   92
536   42.404918   -122.885548   92
537   42.404918   -122.885548   92
538   42.404918   -122.885548   92
539   42.404917   -122.885548   92
541   42.404916   -122.885548   92
542   42.404915   -122.885548   92
543   42.404914   -122.885548   92
544   42.404913   -122.885548   92
545   42.404912   -122.885548   92
546   42.404911   -122.885548   92
547   42.404910   -122.885549   92
548   42.404909   -122.885549   92
549   42.404908   -122.885549   92
550   42.404906   -122.885549   92
551   42.404905   -122.885550   92
552   42.404904   -122.885550   92
553   42.404902   -122.885550   92
554   42.404901   -122.885550   92
555   42.404900   -122.885550   92
556   42.404898   -122.885551   92
557   42.404897   -122.885551   92
558   42.404895   -122.885551   92
559   42.404894   -122.885551   92
560   42.404893   -122.885551   92
561   42.404891   -122.885551   92
562   42.404890   -122.885551   92
563   42.404888   -122.885551   92
564   42.404886   -122.885551   92
565   42.404885   -122.885551   92
566   42.404883   -122.885551   92
567   42.404881   -122.885551   92
568   42.404879   -122.885551   92
569   42.404877   -122.885551   92
570   42.404875   -122.885551   92
571   42.404873   -122.885551   92
572   42.404871   -122.885551   92
573   42.404870   -122.885551   92
574   42.404868   -122.885550   92
575   42.404866   -122.885550   92
576   42.404864   -122.885550   92
577   42.404862   -122.885550   92
578   42.404860   -122.885550   92
579   42.404858   -122.885550   92
580   42.404857   -122.885549   92
581   42.404855   -122.885549   92
582   42.404853   -122.885549   92
583   42.404851   -122.885549   92
584   42.404849   -122.885548   92
585   42.404847   -122.885548   92
586   42.404846   -122.885548   92
587   42.404844   -122.885548   92
588   42.404842   -122.885548   92
589   42.404840   -122.885547   92
590   42.404838   -122.885547   92
591   42.404836   -122.885547   92
592   42.404835   -122.885547   92
593   42.404833   -122.885546   92
594   42.404831   -122.885546   92
595   42.404829   -122.885546   92
596   42.404827   -122.885545   92
597   42.404824   -122.885545   92
598   42.404822   -122.885545   92
599   42.404820   -122.885544   92
600   42.404818   -122.885544   92
601   42.404816   -122.885544   92
602   42.404813   -122.885543   92
603   42.404811   -122.885543   92
604   42.404809   -122.885543   92
605   42.404806   -122.885543   92
606   42.404803   -122.885542   92
607   42.404801   -122.885542   92
608   42.404798   -122.885542   92
609   42.404795   -122.885542   92
610   42.404793   -122.885542   92
611   42.404790   -122.885542   92
612   42.404787   -122.885541   92
613   42.404784   -122.885541   92
614   42.404782   -122.885541   92
615   42.404779   -122.885541   92
616   42.404776   -122.885541   92
617   42.404773   -122.885541   92
618   42.404770   -122.885541   92
619   42.404767   -122.885541   92
620   42.404763   -122.885540   92
621   42.404760   -122.885540   92
622   42.404757   -122.885540   92
623   42.404754   -122.885540   92
624   42.404751   -122.885539   92
625   42.404748   -122.885539   92
626   42.404745   -122.885539   92
627   42.404742   -122.885539   92
628   42.404740   -122.885538   92
629   42.404738   -122.885538   92
630   42.404737   -122.885538   92
631   42.404736   -122.885538   92
632   42.404735   -122.885537   92
633   42.404735   -122.885537   92
634   42.404735   -122.885536   92
635   42.404735   -122.885535   92
636   42.404735   -122.885535   92
637   42.404735   -122.885534   92
638   42.404735   -122.885533   92
639   42.404735   -122.885532   92
640   42.404735   -122.885531   92
641   42.404735   -122.885530   91
642   42.404735   -122.885529   91
643   42.404735   -122.885529   91
644   42.404735   -122.885528   91
645   42.404735   -122.885528   91
646   42.404736   -122.885527   91
647   42.404736   -122.885527   91
648   42.404737   -122.885526   91
649   42.404737   -122.885526   91
650   42.404739   -122.885525   91
651   42.404740   -122.885525   91
652   42.404742   -122.885525   91
653   42.404744   -122.885525   91
654   42.404746   -122.885524   91
655   42.404748   -122.885524   91
656   42.404750   -122.885524   91
657   42.404753   -122.885524   91
658   42.404755   -122.885524   91
659   42.404757   -122.885524   91
660   42.404759   -122.885523   91
661   42.404761   -122.885523   91
662   42.404764   -122.885523   91
663   42.404766   -122.885523   91
664   42.404768   -122.885523   91
665   42.404770   -122.885523   91
666   42.404772   -122.885523   91
667   42.404774   -122.885523   91
668   42.404776   -122.885523   91
669   42.404778   -122.885523   91
670   42.404780   -122.885523   91
671   42.404781   -122.885523   91
673   42.404785   -122.885523   91
674   42.404787   -122.885523   91
675   42.404789   -122.885523   91
676   42.404791   -122.885523   91
677   42.404793   -122.885523   91
678   42.404794   -122.885523   91
679   42.404796   -122.885523   91
680   42.404798   -122.885523   91
681   42.404800   -122.885523   91
682   42.404801   -122.885523   91
683   42.404803   -122.885523   91
684   42.404805   -122.885523   91
685   42.404806   -122.885523   91
686   42.404807   -122.885523   91
687   42.404809   -122.885523   91
688   42.404809   -122.885523   91
689   42.404810   -122.885523   91
690   42.404810   -122.885523   91
691   42.404811   -122.885523   91
692   42.404811   -122.885523   91
693   42.404811   -122.885523   91
694   42.404811   -122.885523   91
695   42.404811   -122.885523   91
696   42.404811   -122.885523   91
697   42.404811   -122.885523   91
698   42.404812   -122.885523   91
699   42.404812   -122.885523   91
700   42.404813   -122.885523   91
701   42.404814   -122.885523   91
702   42.404814   -122.885523   91
703   42.404815   -122.885523   91
704   42.404816   -122.885523   91
705   42.404817   -122.885523   91
706   42.404818   -122.885523   91
707   42.404819   -122.885523   91
708   42.404820   -122.885523   91
709   42.404821   -122.885523   91
710   42.404822   -122.885524   91
711   42.404823   -122.885524   91
712   42.404824   -122.885524   91
713   42.404826   -122.885524   91
714   42.404828   -122.885524   91
715   42.404829   -122.885525   91
716   42.404831   -122.885525   91
717   42.404833   -122.885525   91
718   42.404834   -122.885525   91
719   42.404836   -122.885526   91
720   42.404838   -122.885526   91
721   42.404840   -122.885526   91
722   42.404842   -122.885526   91
723   42.404844   -122.885526   91
724   42.404846   -122.885527   91
725   42.404848   -122.885527   91
726   42.404849   -122.885527   91
727   42.404851   -122.885527   91
728   42.404854   -122.885528   91
729   42.404856   -122.885528   91
730   42.404858   -122.885528   91
731   42.404860   -122.885528   91
732   42.404863   -122.885529   91
734   42.404868   -122.885529   91
735   42.404870   -122.885530   91
736   42.404873   -122.885530   91
737   42.404875   -122.885531   91
738   42.404878   -122.885531   91
739   42.404880   -122.885532   91
740   42.404883   -122.885532   91
741   42.404885   -122.885532   91
742   42.404887   -122.885533   91
743   42.404890   -122.885533   91
744   42.404892   -122.885534   91
745   42.404895   -122.885534   91
746   42.404897   -122.885535   91
747   42.404900   -122.885536   91
748   42.404902   -122.885536   91
749   42.404904   -122.885537   91
750   42.404907   -122.885537   91
751   42.404909   -122.885538   91
752   42.404911   -122.885539   91
753   42.404913   -122.885539   91
754   42.404915   -122.885539   91
755   42.404917   -122.885540   91
756   42.404920   -122.885540   91
757   42.404922   -122.885540   91
758   42.404924   -122.885541   91
759   42.404926   -122.885541   91
760   42.404928   -122.885541   91
761   42.404930   -122.885541   91
762   42.404932   -122.885542   91
763   42.404933   -122.885542   91
764   42.404935   -122.885542   91
765   42.404936   -122.885542   91
766   42.404938   -122.885542   91
767   42.404939   -122.885542   91
768   42.404940   -122.885542   91
769   42.404941   -122.885542   91
770   42.404942   -122.885542   91
771   42.404943   -122.885542   91
772   42.404944   -122.885542   91
773   42.404945   -122.885542   91
774   42.404945   -122.885541   91
775   42.404946   -122.885541   91
776   42.404947   -122.885541   91
777   42.404947   -122.885540   91
778   42.404948   -122.885540   91
779   42.404949   -122.885539   91
780   42.404949   -122.885539   91
781   42.404950   -122.885538   91
782   42.404950   -122.885538   91
783   42.404951   -122.885538   91
784   42.404951   -122.885538   91
785   42.404951   -122.885537   91
786   42.404951   -122.885537   91
787   42.404951   -122.885537   91
788   42.404951   -122.885537   91
789   42.404951   -122.885537   91
790   42.404951   -122.885537   91
791   42.404951   -122.885537   90
792   42.404951   -122.885537   90
793   42.404952   -122.885536   90
794   42.404952   -122.885536   90
795   42.404952   -122.885535   90
796   42.404953   -122.885534   90
797   42.404953   -122.885534   90
798   42.404954   -122.885533   90
799   42.404954   -122.885532   90
800   42.404955   -122.885531   90
801   42.404955   -122.885531   90
802   42.404956   -122.885530   90
803   42.404956   -122.885529   90
804   42.404957   -122.885528   90
805   42.404957   -122.885527   90
806   42.404958   -122.885526   90
807   42.404958   -122.885526   90
808   42.404958   -122.885525   90
809   42.404959   -122.885524   90
810   42.404959   -122.885523   90
811   42.404960   -122.885522   90
812   42.404960   -122.885521   90
813   42.404961   -122.885520   90
814   42.404961   -122.885520   90
815   42.404961   -122.885519   90
816   42.404962   -122.885519   90
817   42.404962   -122.885518   90
818   42.404962   -122.885518   90
819   42.404961   -122.885518   90
820   42.404961   -122.885518   90
821   42.404961   -122.885518   90
822   42.404961   -122.885518   90
823   42.404961   -122.885518   90
824   42.404960   -122.885518   90
825   42.404960   -122.885518   90
826   42.404960   -122.885518   90
827   42.404960   -122.885518   90
828   42.404960   -122.885518   90
829   42.404960   -122.885518   90
830   42.404960   -122.885518   90
831   42.404961   -122.885518   90
832   42.404961   -122.885518   90
833   42.404962   -122.885518   90
834   42.404963   -122.885518   90
835   42.404963   -122.885518   90
836   42.404964   -122.885518   90
837   42.404964   -122.885518   90
838   42.404965   -122.885517   90
839   42.404965   -122.885517   90
840   42.404966   -122.885518   90
841   42.404966   -122.885518   90
842   42.404966   -122.885518   90
843   42.404966   -122.885518   90
844   42.404966   -122.885518   90
845   42.404966   -122.885519   90
846   42.404965   -122.885519   90
847   42.404965   -122.885519   90
848   42.404965   -122.885519   90
849   42.404965   -122.885519   90
850   42.404965   -122.885519   90
851   42.404965   -122.885519   89
852   42.404965   -122.885519   89
853   42.404965   -122.885519   89
854   42.404964   -122.885519   89
856   42.404964   -122.885519   89
857   42.404964   -122.885519   89
858   42.404964   -122.885519   89
859   42.404964   -122.885519   89
860   42.404964   -122.885519   89
861   42.404964   -122.885519   89
862   42.404964   -122.885519   89
863   42.404963   -122.885519   89
864   42.404963   -122.885519   89
865   42.404963   -122.885519   89
866   42.404963   -122.885519   89
867   42.404963   -122.885519   89
868   42.404963   -122.885519   89
869   42.404963   -122.885519   89
870   42.404962   -122.885519   89
871   42.404962   -122.885519   89
872   42.404962   -122.885519   89
874   42.404962   -122.885520   89
875   42.404962   -122.885519   89
876   42.404962   -122.885519   89
877   42.404962   -122.885519   89
878   42.404962   -122.885519   89
879   42.404962   -122.885519   89
880   42.404961   -122.885519   89
881   42.404961   -122.885519   89
882   42.404961   -122.885519   89
